"","ENSG_ID","gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"13012","ENSG00000166012","TAF1D",1070.77746586323,0.111051593124992,0.244520459819863,0.454160740605524,0.649713137734327,0.787470205919801
"13013","ENSG00000265590","CFAP298-TCP10L",21.0665813522223,-0.884036691175042,1.94674957165264,-0.454109097568498,0.649750305607384,0.787470205919801
"13014","ENSG00000182685","BRICD5",90.7783487276009,0.158135850692964,0.348367703981305,0.453933728315556,0.649876526652017,0.787562654676271
"13015","ENSG00000228393","LINC01004",12.1096188309938,-0.203527422025262,0.448458438546469,-0.453837868866799,0.649945525204867,0.787585748615395
"13016","ENSG00000159556","ISL2",17.670337726319,0.180204381395562,0.397353580696107,0.453511406842917,0.650180531413732,0.787809986968464
"13017","ENSG00000226174","TEX22",9.51134024907885,0.267945739101308,0.590983089535881,0.453389858095153,0.650268038108958,0.787855482558256
"13018","ENSG00000254184","nan",22.2609964697559,-0.208775575486761,0.460647465507819,-0.453222021435864,0.650388876827179,0.787941352659185
"13019","ENSG00000163126","ANKRD23",40.3098801876797,-0.165956331513485,0.366327967560286,-0.453026648821657,0.650529552407681,0.788051239934639
"13020","ENSG00000183023","SLC8A1",218.409582029946,-0.109835328406567,0.242599950099119,-0.452742584496374,0.650734111545603,0.788238492900696
"13021","ENSG00000224424","PRKAR2A-AS1",19.7884489562076,-0.177865001706721,0.393012412003072,-0.452568408209283,0.650859551610969,0.788329887012671
"13022","ENSG00000129219","PLD2",200.761083261234,-0.0781927380180999,0.172931576167964,-0.452159979980483,0.651153736417691,0.788565076279142
"13023","ENSG00000168502","MTCL1",83.8312536620294,0.135025930940291,0.298621513518704,0.452164110178328,0.651150761225318,0.788565076279142
"13024","ENSG00000173917","HOXB2",11.6355770668968,0.245930100261827,0.544053316278116,0.452033087389747,0.65124514633667,0.78861521598167
"13025","ENSG00000219102","HNRNPA3P12",9.40536083511522,-0.278055881927613,0.615313660088213,-0.451892912450132,0.651346130588406,0.788676940984272
"13026","ENSG00000162980","ARL5A",1312.2569477672,0.0478875992228273,0.106081311333449,0.451423522398782,0.651684333199217,0.788965295144454
"13027","ENSG00000168090","COPS6",2160.00439098962,-0.0893107513411211,0.197834036196423,-0.451442800532297,0.651670441601552,0.788965295144454
"13028","ENSG00000142279","WTIP",64.3863610160717,0.12269126459991,0.271857659609518,0.451306999317722,0.651768300942925,0.788979275858502
"13029","ENSG00000253404","nan",20.5022174480018,0.193181736067882,0.428085884454915,0.451268642772144,0.651795942034532,0.788979275858502
"13030","ENSG00000246922","UBAP1L",24.9938487523872,-0.209534555169928,0.464502177459392,-0.451094882516984,0.651921165850015,0.78907028823814
"13031","ENSG00000165171","METTL27",23.860145770887,0.199289313946688,0.442172929330909,0.450704465893582,0.652202563225573,0.789350301002862
"13032","ENSG00000166813","KIF7",24.5464705859125,-0.160584368149985,0.356411233213172,-0.450559222565071,0.652307261703546,0.789416431360979
"13033","ENSG00000166535","A2ML1",6.58482081955295,-0.317817996866156,0.706001815787563,-0.450165976572768,0.652590766986383,0.789517176476813
"13034","ENSG00000213199","ASIC3",16.2507263728172,-0.185843943211183,0.41278540067707,-0.450219273516828,0.652552340347413,0.789517176476813
"13035","ENSG00000228701","TNKS2-AS1",8.57320703070044,0.249420065153415,0.553991892056153,0.450223313246855,0.652549427774348,0.789517176476813
"13036","ENSG00000235726","nan",6.60632416968209,-0.312272185888847,0.693580813904338,-0.450231868628241,0.652543259514939,0.789517176476813
"13037","ENSG00000176208","ATAD5",130.120648225164,-0.152563972308466,0.338974513972696,-0.450075052901337,0.652656324300666,0.789535918550284
"13038","ENSG00000112367","FIG4",557.507686728391,0.0461570604570842,0.102594428958199,0.44989831246968,0.652783764446181,0.789568949633094
"13039","ENSG00000184163","C1QTNF12",6.91889115986576,0.317023287908983,0.704584237241041,0.449943769889544,0.652750986030632,0.789568949633094
"13040","ENSG00000247137","nan",14.9629122086733,0.212606915719544,0.472789477789371,0.449686225492227,0.652936704886216,0.789693368820893
"13041","ENSG00000176933","TOB2P1",18.7727902389591,-0.191370590421158,0.425658639024384,-0.449586999713627,0.653008263719235,0.789719349605241
"13042","ENSG00000171450","CDK5R2",6.96793427110932,0.311173617230584,0.692486114036701,0.44935719420663,0.653174005226919,0.789859218037613
"13043","ENSG00000197565","COL4A6",5.33328284467839,0.338667452247183,0.754110483682251,0.449095271283726,0.653362931493318,0.790027099344397
"13044","ENSG00000100811","YY1",3337.14757773163,0.0405252423766741,0.0903141190874303,0.448714362562102,0.653637722448558,0.790177606976908
"13045","ENSG00000238098","ABCA17P",15.6474664671972,0.21467833052726,0.478423562820388,0.448720228706327,0.653633490203502,0.790177606976908
"13046","ENSG00000241468","ATP5MF",3199.74355635903,0.124121764423013,0.276540921884428,0.448836879465115,0.653549332534206,0.790177606976908
"13047","ENSG00000139988","RDH12",7.36262908059419,-0.423829773524508,0.945029238825772,-0.448483238519825,0.6538044802968,0.790258040490575
"13048","ENSG00000140829","DHX38",1240.07714736833,-0.0619413508241913,0.138102500469091,-0.448517228969756,0.653779954830507,0.790258040490575
"13049","ENSG00000246982","nan",7.74954281770058,-0.334860189977913,0.747346693665164,-0.448065392964649,0.654106003083018,0.790561899802206
"13050","ENSG00000068354","TBC1D25",235.017103927268,-0.0686246117720082,0.153202684140876,-0.447933482085112,0.654201203415886,0.790616367374398
"13051","ENSG00000168172","HOOK3",185.484313728834,-0.175543631483126,0.392050144545435,-0.447758109327215,0.654327778979631,0.790708741341669
"13052","ENSG00000154102","C16orf74",92.6313471524083,0.136924085702632,0.306000262817561,0.447463948043296,0.654540112666021,0.790904725825083
"13053","ENSG00000141736","ERBB2",1580.51306851491,0.0821537588978258,0.183755028352597,0.447083052008708,0.654815095400889,0.791090161272311
"13054","ENSG00000142046","TMEM91",31.5639703574452,0.179083052320097,0.400488503917614,0.447161530401725,0.654758435156129,0.791090161272311
"13055","ENSG00000228232","GAPDHP1",25.2366431089621,0.171754499459815,0.384201361152312,0.447042922869098,0.654844068817295,0.791090161272311
"13056","ENSG00000167701","GPT",10.5278445240904,0.262604375270022,0.58769896956185,0.446834840404439,0.65499431361218,0.791150453865203
"13057","ENSG00000243742","RPLP0P2",6.7025368511921,-0.33468791959575,0.748932340179663,-0.446886723459507,0.654956850431094,0.791150453865203
"13058","ENSG00000132554","RGS22",256.398778502671,0.134322890174026,0.3007491719038,0.446627631004722,0.655143941897735,0.791270580051105
"13059","ENSG00000087077","TRIP6",1183.0213303957,-0.0843548667388067,0.189012362185644,-0.446292854940119,0.655385716794296,0.791501972265741
"13060","ENSG00000089289","IGBP1",1263.2051173141,0.0706776412193922,0.158594731828254,0.445649363031368,0.655850547363391,0.791942343017246
"13061","ENSG00000213420","GPC2",23.4821755971741,-0.176775057436614,0.396668786643226,-0.445649023540665,0.655850792631911,0.791942343017246
"13062","ENSG00000011304","PTBP1",4501.74156037457,-0.0606334838794695,0.136202498858679,-0.445171596612052,0.656195751292926,0.792237559170835
"13063","ENSG00000134668","SPOCD1",24.8037656714488,-0.18454367072862,0.414543596142648,-0.445173131235915,0.656194642352774,0.792237559170835
"13064","ENSG00000143373","ZNF687",1642.79137229472,0.0742018835825353,0.166814458765942,0.444816858990911,0.656452109863969,0.792486394591961
"13065","ENSG00000105649","RAB3A",123.303524530807,0.0851863485347497,0.191545323575185,0.444732071474,0.656513389329913,0.79249970527654
"13066","ENSG00000260727","SLC7A5P1",7.49797735687073,0.357076491110312,0.804622842067337,0.443781200882722,0.657200781253096,0.793268757777369
"13067","ENSG00000125868","DSTN",9985.94616647962,-0.0602339589372812,0.135760837693822,-0.44367698343999,0.657276138523235,0.793298997743106
"13068","ENSG00000122497","nan",345.25706876992,-0.122408968408957,0.275942413186454,-0.443603311993382,0.657329410778348,0.793302579626123
"13069","ENSG00000141627","DYM",595.906591125201,-0.044235869331136,0.0997895883865382,-0.443291429961479,0.657554953788271,0.7935140512122
"13070","ENSG00000149257","SERPINH1",2010.85725826514,-0.0920496419655144,0.207750034703086,-0.443078828348072,0.657708718282139,0.793638877290483
"13071","ENSG00000141086","CTRL",7.76252291314266,-0.353063511846421,0.797207717424528,-0.442875180620471,0.657856020445244,0.793755886948852
"13072","ENSG00000103342","GSPT1",6446.5502590873,-0.0520501213104088,0.117619077604699,-0.442531282938146,0.658104798149992,0.793995307690718
"13073","ENSG00000062038","CDH3",931.952696813874,0.0827431485008723,0.187150621631074,0.442120618033438,0.658401925276737,0.79417151304988
"13074","ENSG00000128656","CHN1",165.844536787448,-0.0636576992226713,0.143948058193335,-0.442226870036505,0.658325043913459,0.79417151304988
"13075","ENSG00000128791","TWSG1",1160.40364241148,0.0617608027318723,0.139687846993542,0.44213440224852,0.658391951150311,0.79417151304988
"13076","ENSG00000014919","COX15",838.789050836078,-0.0350122631748751,0.079316063130003,-0.441427143420977,0.658903795306654,0.794473037081271
"13077","ENSG00000169446","MMGT1",1617.21752146228,-0.0503793525307158,0.114106932668714,-0.441510006030764,0.658843819255903,0.794473037081271
"13078","ENSG00000186567","CEACAM19",12.5048417648925,-0.232614054364126,0.526956577933997,-0.441429264012833,0.658902260392513,0.794473037081271
"13079","ENSG00000232903","LINC01166",8.29939419402189,-0.28294094391704,0.640868775796315,-0.441495910867978,0.658854021195817,0.794473037081271
"13080","ENSG00000253125","nan",57.5408474296609,0.134076865720473,0.303714410696262,0.441457043191013,0.658882153566258,0.794473037081271
"13081","ENSG00000117360","PRPF3",2859.02894025636,0.0507941610159535,0.115114274401122,0.441249890860262,0.659032098276005,0.794506244921076
"13082","ENSG00000259953","nan",19.2786238822458,0.217724992330536,0.493413916954302,0.441262365833715,0.659023068029409,0.794506244921076
"13083","ENSG00000146005","PSD2",26.2323548402675,-0.202706067044282,0.459488285941752,-0.441156114848113,0.659099981415603,0.794527343443209
"13084","ENSG00000147654","EBAG9",1031.91472163228,-0.0620202703914499,0.14067648820446,-0.440871613892644,0.659305944848399,0.794714878105882
"13085","ENSG00000114999","TTL",929.122011122524,-0.0469522638621232,0.106575033703708,-0.440555937262536,0.659534508033928,0.79486887212037
"13086","ENSG00000196696","nan",247.105562798965,-0.163192487274994,0.370371490335473,-0.44061838325401,0.65948929198127,0.79486887212037
"13087","ENSG00000156502","SUPV3L1",566.633807597939,-0.0425120655978864,0.0965504911304182,-0.440309159489018,0.659713207683248,0.795023481978055
"13088","ENSG00000132329","RAMP1",85.1724863516459,0.157834875179793,0.358581737116871,0.440164288479508,0.659818122443883,0.795089156486593
"13089","ENSG00000234825","XRCC6P2",7.60027489075408,0.251407666666106,0.571444688013511,0.439951008277045,0.659972590927284,0.795214529257584
"13090","ENSG00000111880","RNGTT",1029.74073941625,-0.0742550833181195,0.168857174057796,-0.43975083518041,0.660117579757251,0.795328461515153
"13091","ENSG00000153066","TXNDC11",1023.82343195895,-0.0383086974423282,0.0871287119334049,-0.439679373105029,0.660169344064137,0.795330065385136
"13092","ENSG00000160999","SH2B2",44.391711601324,0.15761626020038,0.358553786128416,0.439588888189651,0.66023489009903,0.795337651044021
"13093","ENSG00000184564","SLITRK6",755.199620331842,-0.104880962678239,0.238619934026761,-0.439531437748519,0.660276507765905,0.795337651044021
"13094","ENSG00000237289","CKMT1B",214.961673404134,0.105280862120876,0.239756531533471,0.439115720633365,0.660577688658173,0.795639666244511
"13095","ENSG00000175938","ORAI3",431.216694657771,0.0743752753839225,0.169495101525239,0.438804866421746,0.660802933862046,0.795850180770159
"13096","ENSG00000095209","TMEM38B",1265.17485634511,-0.0803596829684052,0.183175158231333,-0.438704045593991,0.660875995312167,0.795877391834507
"13097","ENSG00000152763","DNAI4",45.8363075215685,-0.115538619788646,0.263447270313735,-0.438564497749599,0.660977126255679,0.795877627017795
"13098","ENSG00000198839","ZNF277",900.360156092502,-0.0972024714343129,0.221604657449059,-0.438630092675995,0.66092958854976,0.795877627017795
"13099","ENSG00000138942","RNF185",647.205347256355,-0.0441567320536734,0.100728402067196,-0.4383741938467,0.661115050315953,0.795922157682462
"13100","ENSG00000167986","DDB1",5351.60039127511,-0.0753048813506249,0.171765522254597,-0.43841674605108,0.661084209314713,0.795922157682462
"13101","ENSG00000163975","MELTF",46.4684174727379,-0.121497628371475,0.277226394877737,-0.438261401570576,0.661196802723844,0.795959815187406
"13102","ENSG00000162407","PLPP3",169.922394999944,0.1047981151542,0.239220244918978,0.438082133013842,0.661326745789221,0.796016512368392
"13103","ENSG00000240694","PNMA2",9.80881108684761,0.265328591196205,0.605694005333526,0.438057152390177,0.661344853839612,0.796016512368392
"13104","ENSG00000064687","ABCA7",123.971426837029,-0.0736990262309176,0.168269041355276,-0.437983277478313,0.661398405728815,0.796020213565093
"13105","ENSG00000163755","HPS3",1538.83068515567,0.0672246572769157,0.153528800715288,0.437863495081817,0.661485239614613,0.796030757662092
"13106","ENSG00000185339","TCN2",6.01772575902731,-0.297429307997901,0.679356885268552,-0.437810103124701,0.661523946528394,0.796030757662092
"13107","ENSG00000262944","nan",417.03517466101,0.154273777035181,0.352414484817273,0.437762304563538,0.661558599233949,0.796030757662092
"13108","ENSG00000124171","PARD6B",7840.88410587175,-0.0788613874902593,0.180202927564356,-0.437625451240772,0.661657818320139,0.796062705494441
"13109","ENSG00000186951","PPARA",174.749433974946,-0.12214821205752,0.27914076726253,-0.437586430872852,0.661686109297472,0.796062705494441
"13110","ENSG00000166920","C15orf48",62.9031738200675,-0.111083209620329,0.254036261419711,-0.437273045192556,0.66191334115468,0.796214598780268
"13111","ENSG00000168439","STIP1",5880.59750891742,0.0521652783612269,0.119279846309448,0.43733522447618,0.661868253292564,0.796214598780268
"13112","ENSG00000163348","PYGO2",1117.56609361656,-0.0425119242459675,0.0972907258001329,-0.436957622592939,0.662142081400548,0.796429000357459
"13113","ENSG00000010322","NISCH",535.949807938591,-0.0610907936745645,0.1398794685686,-0.436738817352627,0.662300774553593,0.796559122537383
"13114","ENSG00000087502","ERGIC2",1461.82203934588,0.0618645243458634,0.141732883033215,0.4364867419748,0.662483616380761,0.796718266630413
"13115","ENSG00000262160","nan",496.176916788736,0.100024035391938,0.229205892647857,0.436393821452098,0.662551020971031,0.796738569522125
"13116","ENSG00000118922","KLF12",116.15437084963,-0.137168336582382,0.314393795599082,-0.436294667714437,0.662622950152799,0.7967643098673
"13117","ENSG00000007384","RHBDF1",793.651058826269,0.0473384471623147,0.108593215127065,0.435924538258897,0.662891480967669,0.796904913467003
"13118","ENSG00000100228","RAB36",102.252406255511,0.0827046153994077,0.189694138464826,0.435989303985495,0.662844489972953,0.796904913467003
"13119","ENSG00000250073","nan",6.87694360583686,-0.277357410255184,0.636048624916053,-0.436063218109763,0.662790862948237,0.796904913467003
"13120","ENSG00000158423","RIBC1",16.3592026297961,-0.174526426278384,0.400433291606765,-0.435843946885848,0.662949956166944,0.796914460610771
"13121","ENSG00000137161","CNPY3",815.779062520121,-0.0998118342409698,0.229162261207408,-0.43555092236864,0.663162585153374,0.797109296331456
"13122","ENSG00000060069","CTDP1",190.937879405966,0.074094437868782,0.170185550884749,0.435374433866947,0.663290664568515,0.79720248306116
"13123","ENSG00000198464","ZNF480",683.918789180054,-0.0714528041709937,0.164154234904439,-0.435278469742735,0.663360310793761,0.797225430667399
"13124","ENSG00000165678","GHITM",7688.87089577647,0.048845055166184,0.112242331931573,0.435174985458799,0.663435418055618,0.79725493734185
"13125","ENSG00000153140","CETN3",532.968479951237,-0.0628415673637202,0.144498584501205,-0.434893999693099,0.663639370153507,0.797439261453887
"13126","ENSG00000109107","ALDOC",487.440895978774,0.087798029527303,0.201988630369723,0.434668175959193,0.663803301235043,0.797453954481346
"13127","ENSG00000162413","KLHL21",433.257526362139,0.0586794864123925,0.134982817306859,0.434718192901509,0.663766991301348,0.797453954481346
"13128","ENSG00000260175","nan",125.457225262126,0.160148906156849,0.368372386887808,0.434747315101075,0.663745850325964,0.797453954481346
"13129","ENSG00000171155","C1GALT1C1",894.319087919165,0.0783818101974203,0.180397101490574,0.434495951153162,0.663928334334336,0.797543405884558
"13130","ENSG00000066557","LRRC40",420.007289406297,0.100246839572833,0.231133750487674,0.433717877035787,0.6644933231901,0.798161299924433
"13131","ENSG00000163067","nan",141.585962674081,-0.0686604624232934,0.15833664564987,-0.433635954213165,0.664552821531116,0.798171972242628
"13132","ENSG00000134882","UBAC2",867.585243528225,-0.0570959315909867,0.131731104678277,-0.433427866033845,0.664703959877148,0.798292700271314
"13133","ENSG00000197170","PSMD12",5501.5687555417,0.0381217043186467,0.0880076328734697,0.433163614040785,0.66489591070089,0.798401622763499
"13134","ENSG00000260495","nan",6.47242752187742,-0.311711238213677,0.719601863902223,-0.433171804924662,0.664889960569339,0.798401622763499
"13135","ENSG00000158106","RHPN1",573.35041909837,-0.0922528674224461,0.213215747771594,-0.432673798190888,0.665251767656532,0.798768111462122
"13136","ENSG00000188916","INSYN2A",14.5388231867269,-0.214273929518524,0.495421359439913,-0.432508460597595,0.665371904386126,0.798851536518402
"13137","ENSG00000118197","DDX59",532.441972120964,-0.059609599883469,0.13802577332796,-0.431872964347258,0.665833745266958,0.799223486288622
"13138","ENSG00000169914","OTUD3",297.992940877934,-0.10240205319405,0.237099506306024,-0.431894839383932,0.665817845683619,0.799223486288622
"13139","ENSG00000226711","FAM66C",14.539435763987,0.185595042358525,0.429609449497398,0.432008752544093,0.665735051826021,0.799223486288622
"13140","ENSG00000221843","C2orf16",37.8191526792934,-0.139384071678208,0.322993364810009,-0.431538498508156,0.666076866075279,0.799454462136171
"13141","ENSG00000248008","NRAV",137.638317088817,-0.0815766452875119,0.189167761630687,-0.431239681562519,0.666294103642556,0.799654338998715
"13142","ENSG00000168116","KIAA1586",388.758933508597,-0.0861074597076018,0.19973739504375,-0.431103347917104,0.666393226430674,0.799712440515313
"13143","ENSG00000155034","FBXL18",290.358492305158,0.125838389369981,0.292406923271071,0.430353659079831,0.666938399522121,0.800305779977466
"13144","ENSG00000223473","nan",9.28662782012364,0.236957473745251,0.550825778832332,0.430185882453732,0.667060430642432,0.800391310296824
"13145","ENSG00000115421","PAPOLG",511.907362771566,-0.0996411155022913,0.231891316184862,-0.429688860892307,0.667421987378485,0.800764207315788
"13146","ENSG00000114107","CEP70",518.683605595908,0.0795973502757955,0.185436176391074,0.429243914671371,0.667745727588929,0.800969812434579
"13147","ENSG00000169894","MUC3A",10.307410355692,-0.283473739283626,0.660195267144492,-0.429378629916146,0.667647703052873,0.800969812434579
"13148","ENSG00000179168","GGN",7.41688202158542,-0.24363642983214,0.567557233463697,-0.429272001953481,0.667725289621289,0.800969812434579
"13149","ENSG00000256500","nan",302.825415563193,-0.148761617163905,0.346816103535841,-0.428935149340699,0.667970419745326,0.801178393625175
"13150","ENSG00000155660","PDIA4",4300.20012039509,-0.0693454474228656,0.161702380763014,-0.428846174655252,0.668035173192878,0.801195123678735
"13151","ENSG00000006118","TMEM132A",1646.11590388432,0.0770295557436337,0.179664207927771,0.42874179911561,0.668111138128375,0.801225296447488
"13152","ENSG00000100031","GGT1",6.06548323436232,0.321302339155451,0.750043281158088,0.428378397923052,0.668375649488938,0.801481559762798
"13153","ENSG00000012822","CALCOCO1",485.487572155488,-0.0932248465749539,0.217798883577152,-0.428031792651179,0.668627973855538,0.80172317120604
"13154","ENSG00000163602","RYBP",1335.89672626742,-0.0721453515743863,0.168703483412575,-0.427645891566745,0.668908949132623,0.801999097378657
"13155","ENSG00000151640","DPYSL4",115.254901731788,0.085147795657001,0.199260069732719,0.427319912972104,0.669146330868789,0.802222718397507
"13156","ENSG00000139880","CDH24",303.387500984557,0.0534558738162763,0.125174367927764,0.42705127815884,0.669341978993586,0.802396275844078
"13157","ENSG00000214558","nan",10.6313482703985,-0.27210241749478,0.637297715678215,-0.426962800588745,0.66940642258026,0.802412532995644
"13158","ENSG00000132334","PTPRE",257.292001582499,-0.0881258646890553,0.206455290146974,-0.426852054148474,0.669487089367931,0.802448232829085
"13159","ENSG00000198695","MT-ND6",10195.3856416266,0.0926937547294846,0.217279885708464,0.426609920321188,0.669663470919692,0.80259864237753
"13160","ENSG00000215493","nan",11.207828151598,0.251443969368154,0.589811483662604,0.426312434282799,0.669880198542472,0.802797380577155
"13161","ENSG00000101158","NELFCD",4740.22209160098,0.0307861306926785,0.0722617934879388,0.426036072545266,0.670081561099277,0.802916664275936
"13162","ENSG00000242445","RPL7AP11",7.2641267098789,0.286364672689598,0.672078431954357,0.426088175240008,0.670043596244766,0.802916664275936
"13163","ENSG00000259172","nan",58.5839841532496,0.161445343159075,0.379328942664883,0.425607764134422,0.670393681811207,0.803229627880469
"13164","ENSG00000250988","SNHG21",54.2685016353303,-0.119219952481344,0.280228825885339,-0.425437861735628,0.670517510362951,0.803316959539902
"13165","ENSG00000085465","OVGP1",49.6753235222504,0.168175477649402,0.395604403392458,0.425110226800392,0.670756323077483,0.803540828546345
"13166","ENSG00000225507","nan",5.94351428992201,-0.351882345925455,0.827877236578579,-0.425041697461935,0.67080627823796,0.803540828546345
"13167","ENSG00000227014","FKBP14-AS1",5.26583651261732,-0.36516694322614,0.859337836310427,-0.424939910471051,0.670880479589164,0.803568674093963
"13168","ENSG00000228175","GEMIN8P4",5.92415903442466,-0.29456393555548,0.693564748110766,-0.424710074088767,0.671048039034012,0.803696522507233
"13169","ENSG00000257446","ZNF878",5.72065660222205,-0.290981826738086,0.685221465360356,-0.424653694386324,0.671089144475285,0.803696522507233
"13170","ENSG00000149925","ALDOA",47353.4714445465,0.0898034069068218,0.211522360358792,0.424557511340616,0.671159272099853,0.803719471563117
"13171","ENSG00000134323","MYCN",14.0413917296108,0.206394925623964,0.486461190614929,0.424278297232843,0.671362864969939,0.803902230871369
"13172","ENSG00000004777","ARHGAP33",147.432139060047,-0.0811652117899858,0.19146833702839,-0.423909316024147,0.671631949772774,0.804102326747391
"13173","ENSG00000111684","LPCAT3",473.562759796115,-0.0798849950449498,0.188423029951463,-0.423966194926001,0.6715904672784,0.804102326747391
"13174","ENSG00000169727","GPS1",1734.06540236916,0.0819133010003399,0.193289074326733,0.423786503637939,0.671721521793005,0.804148515803211
"13175","ENSG00000111057","KRT18",87181.0350194482,0.105208413175876,0.248340235938436,0.423646264079243,0.671823809853306,0.804209919643741
"13176","ENSG00000004139","SARM1",112.842414025771,-0.110265098246083,0.260465319059955,-0.423338886896881,0.672048026165178,0.804417257884239
"13177","ENSG00000111666","CHPT1",738.883650472011,-0.0461263522458506,0.108998621732956,-0.423182894540255,0.672161825965355,0.804492410099701
"13178","ENSG00000108406","DHX40",6864.6677603936,0.0797145507252835,0.18852858276678,0.422824749199408,0.672423129163116,0.804721488984021
"13179","ENSG00000176974","SHMT1",1251.36059497856,0.0503559641776675,0.119106586321061,0.422780685208532,0.67245528102926,0.804721488984021
"13180","ENSG00000217241","CBX3P9",6.89006256299609,-0.261715747611684,0.619375567937635,-0.422547741886448,0.672625261116772,0.804863826376166
"13181","ENSG00000244165","P2RY11",92.7235946638996,0.112994993781208,0.267682066123497,0.422123885315042,0.672934594620357,0.805172879906147
"13182","ENSG00000120647","CCDC77",95.60718857097,-0.0811822969612231,0.192370109720738,-0.422010971866028,0.673017008987239,0.805210396155736
"13183","ENSG00000203993","ARRDC1-AS1",174.715776242674,-0.086094482617971,0.204075965401014,-0.421874680091767,0.6731164921846,0.805268326638684
"13184","ENSG00000102796","DHRS12",90.0679397706596,-0.106927679847801,0.253602478370202,-0.421634995584353,0.673291458518881,0.805416544097911
"13185","ENSG00000211448","DIO2",8.88614493596558,0.348602860147103,0.827037942955311,0.421507698789993,0.67338439058644,0.805466614043398
"13186","ENSG00000181789","COPG1",3941.11678850648,0.0559414676688094,0.1327448076564,0.421421136212044,0.673447587794023,0.805481111832518
"13187","ENSG00000188064","WNT7B",539.844946728232,-0.0710217587609064,0.16862505239537,-0.421181537096777,0.673622525231688,0.805629244873633
"13188","ENSG00000148339","SLC25A25",905.964415039576,0.0476609257082926,0.113200579296448,0.421030758009454,0.673732621948205,0.805699814068643
"13189","ENSG00000179859","RNF227",73.0158307401768,-0.106689827806233,0.253605672875313,-0.420691803131266,0.67398014742927,0.805934707685743
"13190","ENSG00000236496","GPS2P1",11.0867999645831,0.204805667732945,0.486967583762622,0.420573513642297,0.674066537923271,0.805976897645764
"13191","ENSG00000021574","SPAST",847.43447287742,-0.0808216271684309,0.192278903172095,-0.420335386956589,0.674240462284299,0.806062625291744
"13192","ENSG00000247735","nan",75.4469956262955,0.0901894334797815,0.214554134811572,0.420357470896512,0.674224331754596,0.806062625291744
"13193","ENSG00000005175","RPAP3",926.977876117263,0.048963059191383,0.116768230316931,0.419318328782478,0.674983503052293,0.806857141055954
"13194","ENSG00000033627","ATP6V0A1",658.27899738747,0.0717857634272902,0.171238272283153,0.419215648874266,0.675058536404074,0.806857141055954
"13195","ENSG00000139505","MTMR6",1460.91791830846,-0.100271090716963,0.239171338218556,-0.419243758319129,0.675037995103714,0.806857141055954
"13196","ENSG00000188033","ZNF490",141.815201304091,-0.161508340342519,0.385435514482069,-0.419028175334456,0.675195541041076,0.806959733400361
"13197","ENSG00000112118","MCM3",1801.2588920504,-0.0550749653115716,0.13147498497522,-0.418900715766974,0.675288693942087,0.80700990477923
"13198","ENSG00000139514","SLC7A1",2716.83982109111,0.107008880274249,0.255565189893304,0.418714615706954,0.675424712754384,0.807058122525762
"13199","ENSG00000145349","CAMK2D",555.207532115334,-0.0889318029564949,0.212401938001076,-0.418695816965871,0.675438453169825,0.807058122525762
"13200","ENSG00000237240","nan",68.6036033676088,-0.123101533182168,0.294103431098536,-0.418565443872447,0.675533748721627,0.807058122525762
"13201","ENSG00000267002","nan",12.3952364684032,-0.207476369500892,0.495633455970807,-0.418608483752381,0.675502288364468,0.807058122525762
"13202","ENSG00000167173","C15orf39",480.143082334891,-0.0586176240986603,0.140143524775213,-0.418268515742569,0.675750806240513,0.80725628470668
"13203","ENSG00000169136","ATF5",554.093467626654,0.0758777387648193,0.18146965491328,0.418129073982531,0.675852748906185,0.807316910335596
"13204","ENSG00000226964","RHEBP2",14.1331084611067,-0.417334625762334,0.998381003292844,-0.418011384817908,0.675938793374778,0.807358537568753
"13205","ENSG00000100084","HIRA",661.383339754916,-0.0475612650382643,0.113867157188024,-0.417690809297438,0.676173192835273,0.80752428474485
"13206","ENSG00000109079","TNFAIP1",1010.39838829951,-0.0464263879788204,0.11115259812734,-0.417681536563209,0.676179973370688,0.80752428474485
"13207","ENSG00000081692","JMJD4",302.548009109643,-0.0925780711667437,0.22203791694489,-0.416947125250331,0.67671708301168,0.808092088401055
"13208","ENSG00000136367","ZFHX2",85.3129106158799,0.122583136672636,0.294040995726152,0.416891312620913,0.67675790814919,0.808092088401055
"13209","ENSG00000121068","TBX2",2580.74329939871,0.0546221285524567,0.131047626027303,0.416811278527674,0.676816452163646,0.808099299057106
"13210","ENSG00000196152","ZNF79",225.47569921331,0.0632113838512191,0.151691108473449,0.416711200065383,0.676889661150376,0.808099299057106
"13211","ENSG00000224713","nan",6.1350721849902,0.417315128665695,1.00154131358973,0.416672905054664,0.67691767536743,0.808099299057106
"13212","ENSG00000147180","ZNF711",57.741042075928,0.113782871275007,0.273142759702362,0.416569238002113,0.676993513894349,0.808128659004912
"13213","ENSG00000178537","SLC25A20",148.596416617292,-0.0742572668616418,0.178300108788761,-0.41647348039264,0.677063569109775,0.808151111479045
"13214","ENSG00000149657","LSM14B",1874.68351054258,-0.0457786348723567,0.10997160613646,-0.416276859824631,0.67720742331539,0.808261641238455
"13215","ENSG00000109854","HTATIP2",1848.02357833052,0.073007392035741,0.175549879624964,0.415878337209404,0.677499031948411,0.808466799589267
"13216","ENSG00000150768","DLAT",791.444315673975,-0.0613919131536713,0.14763791297993,-0.415827560242042,0.677536190155455,0.808466799589267
